구분,주소(지번) (addr),주소(도로명) (addr_road),주소(상세) (addr_detail),상세위치 (location_detail),계량기 타입 (meter_type),충전시간 (charging_time),로밍회원 충전여부 (roaming_yn),충전전력량(합계) (charging_kwh),charging_time_td,charging_hour,charging_speed_kwh_per_hour
55,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,1:12:48,n,50.99,0 days 01:12:48,1.2133333333333334,42.02472527472528
56,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:40:48,n,55.6,0 days 00:40:48,0.68,81.76470588235294
57,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:19:25,n,21.16,0 days 00:19:25,0.3236111111111111,65.38712446351931
58,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,4:13:14,y,28.949,0 days 04:13:14,4.220555555555555,6.859049624851916
59,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:13:25,n,19.53,0 days 00:13:25,0.22361111111111112,87.3391304347826
60,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:51:24,n,60.06,0 days 00:51:24,0.8566666666666667,70.10894941634241
61,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:49:39,n,59.69,0 days 00:49:39,0.8275,72.13293051359516
62,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,65:15:05,n,88.477,2 days 17:15:05,65.25138888888888,1.3559404865796814
63,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:08:26,y,11.61,0 days 00:08:26,0.14055555555555554,82.600790513834
64,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,43:22:33,n,19.208,1 days 19:22:33,43.37583333333333,0.4428272271426101
65,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,2:47:00,n,18.809,0 days 02:47:00,2.783333333333333,6.757724550898204
66,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:12:44,n,28.22,0 days 00:12:44,0.21222222222222223,132.97382198952877
67,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:31:59,n,45.9,0 days 00:31:59,0.5330555555555555,86.10734757686295
68,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:53:20,n,56.5,0 days 00:53:20,0.8888888888888888,63.5625
69,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,0:43:01,y,4.941,0 days 00:43:01,0.7169444444444445,6.8917473847345985
70,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:14:44,y,9.78,0 days 00:14:44,0.24555555555555555,39.828054298642535
71,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:39:10,n,57.86,0 days 00:39:10,0.6527777777777778,88.63659574468085
72,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:10:54,n,17.13,0 days 00:10:54,0.18166666666666667,94.29357798165137
73,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:45:44,n,50.45,0 days 00:45:44,0.7622222222222222,66.18804664723032
74,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,20:51:31,n,69.849,0 days 20:51:31,20.85861111111111,3.3486889241054194
75,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,15:29:21,n,37.487,0 days 15:29:21,15.489166666666666,2.4202076720288375
76,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,20:21:06,n,79.335,0 days 20:21:06,20.351666666666667,3.898206535091311
77,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:30:56,y,29.51,0 days 00:30:56,0.5155555555555555,57.23922413793104
78,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:35:39,y,41.39,0 days 00:35:39,0.5941666666666666,69.66058906030857
79,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:38:57,y,72.0,0 days 00:38:57,0.6491666666666667,110.91142490372272
80,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:12:50,y,14.06,0 days 00:12:50,0.21388888888888888,65.73506493506494
81,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:10:42,y,11.59,0 days 00:10:42,0.17833333333333334,64.99065420560747
82,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:22:23,n,13.15,0 days 00:22:23,0.37305555555555553,35.24944154877141
83,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,AC완속,2:09:17,n,10.439,0 days 02:09:17,2.1547222222222224,4.844708005672295
84,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:11:53,y,13.35,0 days 00:11:53,0.19805555555555557,67.40532959326788
85,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:40:10,n,40.03,0 days 00:40:10,0.6694444444444444,59.79585062240665
86,전남 나주시 빛가람동 188,전남 나주시 빛가람로 661,한전kdn 지상주차장,지상 1층,DC콤보,0:38:58,n,36.66,0 days 00:38:58,0.6494444444444445,56.44824636441402
